Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Estado Verificación,Periodo,Ganancia (pérdida),"Otro resultado integral, neto de impuestos, diferencias de cambio por conversión","Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos","Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación","Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos","Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos","Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos","Participación de otro resultado integral de subsidiarias, asociadas y negocios conjuntos contabilizados utilizando el método de la participación que se reclasificará al resultado del periodo, neto de impuestos",Total otro resultado integral,Resultado integral total
152647,900482962,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,24908,,,,,,,,,24908
152676,900508501,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,289576,,,,,,,,,
152676,900508501,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,190828,,,,,,,,,
152681,830511142,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1467706,,,,,,,,,
152681,830511142,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1288010,,,,,,,,,
152699,890938441,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2994310,0,0,0,0,0,0,,0,2994310
152699,890938441,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1282544,0,0,0,0,0,0,,0,1282544
152716,800251710,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2185711,,,,,,,,3311119,5496830
152716,800251710,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2430573,,,,,,,,,2430573
152772,860528410,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,629700,,,,,,,,,
152772,860528410,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,525380,,,,,,,,,
152795,804003509,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,50312,,,,,-174,-174,,-174,50138
152795,804003509,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,322920,,,,,296437,296437,,296437,619357
152855,860066155,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2722918,,,,,,,,-1346103,1376815
152855,860066155,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1010556,,,,,,,,-955089,55467
152881,900472232,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,53887,,,0,0,-56519,-56519,,-56519,-2632
152881,900472232,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-53945,,,88649,88649,-54178,-54178,,34471,-19474
152894,900808504,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1021777,,,,0,,,,0,1021777
152894,900808504,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1869091,,,,0,,,,0,1869091
152896,900671438,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,924241,,,,,,,,,
152896,900671438,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,134580,,,,,,,,,
152909,900437004,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-53508,,,,,,,,,
152909,900437004,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,345203,,,,,,,,,
152962,800021595,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5249806,,,,,,,,,5249806
152962,800021595,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2551877,,,,,,,,,2551877
152965,830146811,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,227399,,,,,,,,,
152965,830146811,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,344575,,,,,,,,,
152985,811007707,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,562007,,,,,,,,,562007
152985,811007707,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,741421,,,,,,,,,741421
152993,817000809,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,179227,,,,,,,,,
152993,817000809,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4038320,,,,,,,,,
153014,814001131,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1451519,,0,,0,,,,0,-1451519
153014,814001131,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,333288,,,,,,,,,333288
153077,900269271,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,235011,,,,,,,,,235011
153077,900269271,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,300719,,,,,,,,,300719
153085,860009250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5234984,,,,,,,,,
153085,860009250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4055280,,,,,,,,,
153095,901140210,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4657644,0,0,0,0,0,0,,0,4657644
153095,901140210,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4750678,0,0,0,0,0,0,,0,4750678
153101,900139110,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2433497,0,0,0,0,0,0,,0,2433497
153101,900139110,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1900341,0,0,0,0,0,0,,0,1900341
153103,891400005,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1614320,0,0,78303,78303,0,0,,78303,1692623
153103,891400005,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2473373,0,0,291063,291063,0,0,,291063,2764436
153121,860067950,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-30397,,,,,,,,,
153121,860067950,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2223192,,,,,,,,,
153139,860034784,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1584165,,,,,,,,181006,1765171
153139,860034784,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-159900,,,,,,,,177821,17921
153196,830007555,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,40659,0,0,0,0,,,,0,40659
153196,830007555,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,56457,,0,0,0,,,,0,56457
153200,890210612,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,149464,,,,,74800,74800,,74800,224264
153200,890210612,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,609129,,,,,266400,266400,,266400,875529
153219,900482387,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,453925,0,0,0,0,0,0,,0,453925
153219,900482387,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,484443,0,0,0,0,0,0,,0,484443
153251,860523814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4699743,,,,,,,,,
153251,860523814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1790226,,,,,,,,,
153276,900420110,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-199609,,,,,,,,,-199609
153276,900420110,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-134716,,,,,,,,,-134716
153299,830046588,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-198898,,,,,,,,,
153299,830046588,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,20232,,,,,,,,,
153370,823000097,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2140015,,,,,,,,,
153370,823000097,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1984978,,,,,,,,,
153416,900420537,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,757478,,,,,,,,,757478
153416,900420537,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,575120,,,,,,,,,575120
153423,811015602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3177249,0,0,0,0,0,0,,0,3177249
153423,811015602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3910754,0,0,0,0,0,0,,0,3910754
153502,830013490,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-914287,,,,,,,,-50413,-964700
153502,830013490,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-647541,,,,,,,,-472693,-1120234
153516,900065373,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2254013,,,,,,,,,2254013
153516,900065373,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1892959,,,,,,,,,
153524,812000010,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,127450,,,70083,70083,,,,70083,197533
153524,812000010,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,139386,,,,,,,,,139386
153560,900555609,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-378858,,,,,,,,,
153560,900555609,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-174126,,,,,,,,,
153575,900770681,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3362712,,,,,,,,159,-3362553
153575,900770681,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,39449137,,,,,,,,-21428,39427709
153583,890201881,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,25757136,,,,,,,,,
153583,890201881,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,16081676,,,,,,,,,
153641,900234823,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1833565,,,,,,,,,
153641,900234823,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-461257,,,,,,,,,
153681,811036964,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1968901,,,,,,,,,1968901
153681,811036964,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1844978,,,,,,,,,1844978
153683,830110734,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9429114,,,1562862,1562862,,,,1562862,10991976
153683,830110734,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4230816,,,,,,,,,4230816
153686,804003310,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-67451,,,-76103,-76103,,,,-76103,-143554
153686,804003310,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2444,,,,,,,,,-2444
153693,900105740,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,353915,,,,,,,,,
153693,900105740,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,80920,,,,,,,,,
153706,900329512,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1144525,,,,,34072,34072,,34072,1178597
153706,900329512,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1112080,,,,,-23721,-23721,,-23721,1088359
153711,900329508,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,179002,,,,,-116595,-116595,,-116595,62407
153711,900329508,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1389920,,,,,140224,140224,,140224,1530144
153715,890939650,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,228791,-60991,,,-60991,,,,-60991,167800
153715,890939650,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,355455,,,,,,,,,355455
153728,860067948,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-51629,,,,,,,,,
153728,860067948,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2243150,,,,,,,,,
153748,900291461,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,648585,,,-780639,-780639,,,,-780639,-132054
153748,900291461,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,467911,,,,,,,,,467911
153761,900311842,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-5363313,,,,,,,,,
153761,900311842,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-9903006,,,,,,,,,
153826,800017936,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8702750,,,,,,,,,
153826,800017936,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5572571,,,,,,,,,
153829,800024075,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4958476,,,,,,,,,
153829,800024075,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1888029,,,,,,,,,
153833,890206613,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-33730,,,,0,,0,,0,-33730
153833,890206613,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-58005,,,,0,,0,,0,-58005
153870,800017934,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2193162,,,,,,,,,
153870,800017934,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1396371,,,,,,,,,
153911,900151906,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4451461,,,,,,,,,
153911,900151906,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,22639796,,,,,,,,,
153941,830079234,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-754429,,,,,,,,,-754429
153941,830079234,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-375834,,,,,,,,,-375834
153946,900796705,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,89438,,,,,,,,,
153946,900796705,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,915046,,,,,,,,,
153990,800017935,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8788597,,,,,,,,,
153990,800017935,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5552578,,,,,,,,,
154009,900087602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2848670,,,,,,,,,2848670
154009,900087602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1673969,,,,,,,,,1673969
154013,900511117,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,367598,,,,,-174236,-174236,,-174236,193362
154013,900511117,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1968574,,,,,-351608,-351608,,-351608,1616966
154028,830140722,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,972214,,,,,75347,75347,,75347,1047561
154028,830140722,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,992416,,,,,115392,115392,,115392,1107808
154082,860511496,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-21948,,,,,,,,,
154082,860511496,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-9410,,,,,,,,,
154088,900566468,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,0,,,,,,,,,0
154088,900566468,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,0,,,,,,,,,0
154095,860004625,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-223568,,,,,,,,,
154095,860004625,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-528690,,,,,,,,,
154121,900436549,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1567837,,,,,,,,,
154121,900436549,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,10341064,,,,,,,,,
154218,800045311,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3108223,,,,,,,,,
154218,800045311,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1239117,,,,,,,,,
154228,900447782,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-2911829,,,,,,,,,
154228,900447782,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-14281,,,,,,,,,
154251,811012321,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,18747,,,,,,,,,
154251,811012321,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,30794,,,,,,,,,
154262,900321419,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1078007,,,,,,,,21122,1099129
154262,900321419,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1219140,,,,,,,,0,1219140
154283,900260267,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,11047438,,,,,,,,,
154283,900260267,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,6774070,,,,,,,,,
154336,900225474,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2113558,,,,,,,,,2113558
154336,900225474,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1570125,,,6923060,6923060,,,,6923060,8493185
154348,826000089,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,772842,,,,,,,,,
154348,826000089,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,851645,,,,,,,,,
154380,900188602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2654526,,,355352,355352,323869,323869,,679221,3333747
154380,900188602,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4511653,,,,323869,,,,323869,4835522
154399,830035402,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,151589,,,,,,,,,
154399,830035402,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,104199,,,,,,,,,
154414,830017238,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4460342,,,,,,,,,
154414,830017238,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4406133,,,,,,,,,
154440,900266641,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,425831,,,,,,,,,425831
154440,900266641,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2653483,,,,,,,,,2653483
154456,860513360,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1350209,,,,,,,,,1350209
154456,860513360,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1126555,,,25269679,25269679,,,,25269679,26396234
154475,900226247,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,314345,,,,,,,,,
154475,900226247,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,139571,,,,,,,,,
154483,900983812,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,986157,,,,,,,,,
154483,900983812,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4635583,,,,,,,,,
154493,860029022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,23727423,,,,,,,,,23727423
154493,860029022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,16200217,,,,,,,,,16200217
154494,890912810,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,50177,,,204836,204836,,,,204836,255013
154494,890912810,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1930926,,,-466680,-466680,,,,-466680,1464246
154568,811001017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,193576,0,0,0,0,0,0,,0,193576
154568,811001017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1711216,0,0,0,0,0,0,,0,-1711216
154570,830081738,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9277501,,,,,,,,,
154570,830081738,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-31137,,,,,,,,,
154572,830081738,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8015,,,,,,,,,8015
154572,830081738,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9277501,,,,,,,,,9277501
154573,900339779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3485325,,,,,,,,,-3485325
154573,900339779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-246807,,,,,,,,,-246807
154592,900425189,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1939989,,,,,,,,,
154592,900425189,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,20693220,,,,,,,,,
154595,890204134,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4934356,,,-155091,-155091,,255308,,100217,5034573
154595,890204134,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4401158,,,,,,,,,4401158
154607,830081739,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9277055,,,,,,,,,
154607,830081739,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-30577,,,,,,,,,
154611,830081739,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9313,,,,,,,,,
154611,830081739,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9277055,,,,,,,,,
154633,820005548,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,185863,,,,,,,,,
154633,820005548,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,38390,,,,,,,,,
154656,900676221,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8198446,,,,,,,,,
154656,900676221,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-7810739,,,,,,,,,
154677,811007293,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-7090,,,,,,,,,
154677,811007293,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-26095,,,,,,,,,
154704,900584028,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-27602,,,,,,,,,
154704,900584028,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-27387,,,,,,,,,
154709,890300707,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,98039,,,,,,,,,98039
154709,890300707,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,214162,,,,,,,,,214162
154727,900164346,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1298475,,,,,,,,,
154727,900164346,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1932833,,,,,,,,,
154733,900809003,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5681564,,,,,,,,,
154733,900809003,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-203679,,,,,,,,,
154752,900537423,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,21491797,,,46484,46484,,,,442970,21934767
154752,900537423,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,8446411,,,-22891,-22891,,,,668167,9114578
154796,800152208,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6242101,,,,,,,,,-6242101
154796,800152208,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-18538509,,,,,,,,,-18538509
154808,900174390,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1111440,,,,,,,,-6002437,-7113877
154808,900174390,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,8066795,,,,,,,,,8066795
154812,900431728,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,107622,,,,,,,,,
154812,900431728,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,244218,,,,,,,,,
154817,900247608,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2710703,,,,,,,,,
154817,900247608,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4436458,,,,,,,,,
154862,900229208,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-330745,,,,10652558,,,,10652558,10321813
154862,900229208,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-53619,,,,10652558,,,,10652558,10598939
154881,860003057,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-741714,,,,,,,,,
154881,860003057,6/30/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1488245,,,,,,,,,
154885,860003057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1059673,,,,,,,,,
154885,860003057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-741714,,,,,,,,,
154889,811022908,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2634251,,,,,,,,,
154889,811022908,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,79909,,,,,,,,,
154920,890916946,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1358380,,,,,,,,,1358380
154920,890916946,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1098228,,,,,,,,,-1098228
155005,890929080,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,374222,,,-3872,-3872,,,,-3872,370350
155005,890929080,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1145551,,,0,0,67760,67760,,67760,1213311
155077,900568494,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,700821,,,,,,,,1262,702083
155077,900568494,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3025388,,,,,,,,-780925,2244463
155087,900616308,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,301102,,,,,,,,,
155087,900616308,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1904585,,,,,,,,,
155098,830096151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,337351,,,,,356165,356165,,704994,1042345
155098,830096151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1222726,,,,,,,,,-1222726
